id,left,top,right,bottom,row_index,col_index,2018_sum,2019_sum,2020_sum,2021_sum,2022_sum,2023_sum
408,114.45,-40.95,114.95,-41.45,62,5,0,0,0,0,0,0
409,114.45,-41.45,114.95,-41.95,63,5,0,0,0,0,0,0
410,114.45,-41.95,114.95,-42.45,64,5,0,0,0,0,0,0
411,114.45,-42.45,114.95,-42.95,65,5,0,0,0,0,0,0
412,114.45,-42.95,114.95,-43.45,66,5,0,0,0,0,0,0
413,114.45,-43.45,114.95,-43.95,67,5,0,0,0,0,0,0
414,114.45,-43.95,114.95,-44.45,68,5,,,,,,
415,114.95,-9.95,115.45,-10.45,0,6,0,0,0,0,0,0
416,114.95,-10.45,115.45,-10.95,1,6,0,0,0,0,0,0
417,114.95,-10.95,115.45,-11.45,2,6,0,0,0,0,0,0
418,114.95,-11.45,115.45,-11.95,3,6,0,0,0,0,0,0
419,114.95,-11.95,115.45,-12.45,4,6,0,0,0,0,0,0
420,114.95,-12.45,115.45,-12.95,5,6,0,0,0,0,0,0
421,114.95,-12.95,115.45,-13.45,6,6,0,0,0,0,0,0
422,114.95,-13.45,115.45,-13.95,7,6,0,0,0,0,0,0
423,114.95,-13.95,115.45,-14.45,8,6,0,0,0,0,0,0
424,114.95,-14.45,115.45,-14.95,9,6,0,0,0,0,0,0
425,114.95,-14.95,115.45,-15.45,10,6,0,0,0,0,0,0
426,114.95,-15.45,115.45,-15.95,11,6,0,0,0,0,0,0
427,114.95,-15.95,115.45,-16.45,12,6,0,0,0,0,0,0
428,114.95,-16.45,115.45,-16.95,13,6,0,0,0,0,0,0
429,114.95,-16.95,115.45,-17.45,14,6,0,0,0,0,0,0
430,114.95,-17.45,115.45,-17.95,15,6,0,0,0,0,0,0
431,114.95,-17.95,115.45,-18.45,16,6,0,0,0,0,0,0
432,114.95,-18.45,115.45,-18.95,17,6,0,0,0,0,0,0
433,114.95,-18.95,115.45,-19.45,18,6,0,0,0,0,0,0
434,114.95,-19.45,115.45,-19.95,19,6,0,0,0,0,0,0
435,114.95,-19.95,115.45,-20.45,20,6,0,0,0,0,0,0
436,114.95,-20.45,115.45,-20.95,21,6,0,0,0,0,0,0
437,114.95,-20.95,115.45,-21.45,22,6,0,0,0,0,0,0
438,114.95,-21.45,115.45,-21.95,23,6,442,635,828,1021,1214,1407
439,114.95,-21.95,115.45,-22.45,24,6,76,79,81,84,86,89
440,114.95,-22.45,115.45,-22.95,25,6,92,91,91,90,90,89
441,114.95,-22.95,115.45,-23.45,26,6,374,374,374,374,374,374
442,114.95,-23.45,115.45,-23.95,27,6,346,365,384,403,422,441
443,114.95,-23.95,115.45,-24.45,28,6,512,512,512,513,513,513
444,114.95,-24.45,115.45,-24.95,29,6,1410,1410,1410,1411,1411,1411
445,114.95,-24.95,115.45,-25.45,30,6,2108,2111,2114,2118,2121,2124
446,114.95,-25.45,115.45,-25.95,31,6,1968,1981,1993,2006,2018,2031
447,114.95,-25.95,115.45,-26.45,32,6,110,110,110,110,110,110
448,114.95,-26.45,115.45,-26.95,33,6,32,32,32,32,32,32
449,114.95,-26.95,115.45,-27.45,34,6,0,0,0,0,0,0
450,114.95,-27.45,115.45,-27.95,35,6,250,249,248,247,246,245
451,114.95,-27.95,115.45,-28.45,36,6,621,619,617,614,612,610
452,114.95,-28.45,115.45,-28.95,37,6,762,745,728,711,694,677
453,114.95,-28.95,115.45,-29.45,38,6,7851,7280,6710,6139,5569,4998
454,114.95,-29.45,115.45,-29.95,39,6,4405,4268,4130,3993,3855,3718
455,114.95,-29.95,115.45,-30.45,40,6,7928,7746,7564,7381,7199,7017
456,114.95,-30.45,115.45,-30.95,41,6,19590,19422,19254,19086,18918,18750
457,114.95,-30.95,115.45,-31.45,42,6,1956,1935,1914,1892,1871,1850
458,114.95,-31.45,115.45,-31.95,43,6,0,0,0,0,0,0
459,114.95,-31.95,115.45,-32.45,44,6,0,0,0,0,0,0
460,114.95,-32.45,115.45,-32.95,45,6,0,0,0,0,0,0
461,114.95,-32.95,115.45,-33.45,46,6,0,0,0,0,0,0
462,114.95,-33.45,115.45,-33.95,47,6,60667,59850,59033,58216,57399,56582
463,114.95,-33.95,115.45,-34.45,48,6,98224,97418,96612,95805,94999,94193
464,114.95,-34.45,115.45,-34.95,49,6,0,0,0,0,0,0
465,114.95,-34.95,115.45,-35.45,50,6,0,0,0,0,0,0
466,114.95,-35.45,115.45,-35.95,51,6,0,0,0,0,0,0
467,114.95,-35.95,115.45,-36.45,52,6,0,0,0,0,0,0
468,114.95,-36.45,115.45,-36.95,53,6,0,0,0,0,0,0
469,114.95,-36.95,115.45,-37.45,54,6,0,0,0,0,0,0
470,114.95,-37.45,115.45,-37.95,55,6,0,0,0,0,0,0
471,114.95,-37.95,115.45,-38.45,56,6,0,0,0,0,0,0
472,114.95,-38.45,115.45,-38.95,57,6,0,0,0,0,0,0
473,114.95,-38.95,115.45,-39.45,58,6,0,0,0,0,0,0
474,114.95,-39.45,115.45,-39.95,59,6,0,0,0,0,0,0
475,114.95,-39.95,115.45,-40.45,60,6,0,0,0,0,0,0
476,114.95,-40.45,115.45,-40.95,61,6,0,0,0,0,0,0
477,114.95,-40.95,115.45,-41.45,62,6,0,0,0,0,0,0
478,114.95,-41.45,115.45,-41.95,63,6,0,0,0,0,0,0
479,114.95,-41.95,115.45,-42.45,64,6,0,0,0,0,0,0
480,114.95,-42.45,115.45,-42.95,65,6,0,0,0,0,0,0
481,114.95,-42.95,115.45,-43.45,66,6,0,0,0,0,0,0
482,114.95,-43.45,115.45,-43.95,67,6,0,0,0,0,0,0
483,114.95,-43.95,115.45,-44.45,68,6,,,,,,
484,115.45,-9.95,115.95,-10.45,0,7,0,0,0,0,0,0
485,115.45,-10.45,115.95,-10.95,1,7,0,0,0,0,0,0
486,115.45,-10.95,115.95,-11.45,2,7,0,0,0,0,0,0
487,115.45,-11.45,115.95,-11.95,3,7,0,0,0,0,0,0
488,115.45,-11.95,115.95,-12.45,4,7,0,0,0,0,0,0
489,115.45,-12.45,115.95,-12.95,5,7,0,0,0,0,0,0
490,115.45,-12.95,115.95,-13.45,6,7,0,0,0,0,0,0
491,115.45,-13.45,115.95,-13.95,7,7,0,0,0,0,0,0
492,115.45,-13.95,115.95,-14.45,8,7,0,0,0,0,0,0
493,115.45,-14.45,115.95,-14.95,9,7,0,0,0,0,0,0
494,115.45,-14.95,115.95,-15.45,10,7,0,0,0,0,0,0
495,115.45,-15.45,115.95,-15.95,11,7,0,0,0,0,0,0
496,115.45,-15.95,115.95,-16.45,12,7,0,0,0,0,0,0
497,115.45,-16.45,115.95,-16.95,13,7,0,0,0,0,0,0
498,115.45,-16.95,115.95,-17.45,14,7,0,0,0,0,0,0
499,115.45,-17.45,115.95,-17.95,15,7,0,0,0,0,0,0
500,115.45,-17.95,115.95,-18.45,16,7,0,0,0,0,0,0
501,115.45,-18.45,115.95,-18.95,17,7,0,0,0,0,0,0
502,115.45,-18.95,115.95,-19.45,18,7,0,0,0,0,0,0
503,115.45,-19.45,115.95,-19.95,19,7,0,0,0,0,0,0
504,115.45,-19.95,115.95,-20.45,20,7,6,6,5,5,4,4
505,115.45,-20.45,115.95,-20.95,21,7,0,0,0,0,0,0
506,115.45,-20.95,115.95,-21.45,22,7,1217,1549,1882,2214,2547,2879
507,115.45,-21.45,115.95,-21.95,23,7,685,846,1008,1169,1331,1492
508,115.45,-21.95,115.95,-22.45,24,7,43,44,45,45,46,47
509,115.45,-22.45,115.95,-22.95,25,7,415,415,415,415,415,415
510,115.45,-22.95,115.95,-23.45,26,7,60,60,60,60,60,60
511,115.45,-23.45,115.95,-23.95,27,7,463,463,464,464,465,465
512,115.45,-23.95,115.95,-24.45,28,7,1468,1468,1468,1468,1468,1468
513,115.45,-24.45,115.95,-24.95,29,7,949,949,949,949,949,949
514,115.45,-24.95,115.95,-25.45,30,7,4026,4026,4027,4027,4028,4028
515,115.45,-25.45,115.95,-25.95,31,7,3728,3728,3729,3729,3730,3730
516,115.45,-25.95,115.95,-26.45,32,7,1525,1527,1528,1530,1531,1533
517,115.45,-26.45,115.95,-26.95,33,7,623,623,623,624,624,624
518,115.45,-26.95,115.95,-27.45,34,7,2146,2146,2146,2146,2146,2146
519,115.45,-27.45,115.95,-27.95,35,7,556,556,556,556,556,556
520,115.45,-27.95,115.95,-28.45,36,7,1436,1436,1436,1435,1435,1435
521,115.45,-28.45,115.95,-28.95,37,7,322,319,316,312,309,306
522,115.45,-28.95,115.95,-29.45,38,7,1576,1541,1506,1470,1435,1400
523,115.45,-29.45,115.95,-29.95,39,7,1597,1559,1521,1483,1445,1407
524,115.45,-29.95,115.95,-30.45,40,7,12676,12445,12213,11982,11750,11519
525,115.45,-30.45,115.95,-30.95,41,7,22543,21821,21100,20378,19657,18935
526,115.45,-30.95,115.95,-31.45,42,7,80931,80321,79710,79100,78489,77879
527,115.45,-31.45,115.95,-31.95,43,7,65521,64973,64425,63878,63330,62782
528,115.45,-31.95,115.95,-32.45,44,7,14500,14172,13844,13516,13188,12860
529,115.45,-32.45,115.95,-32.95,45,7,27667,27027,26387,25747,25107,24467
530,115.45,-32.95,115.95,-33.45,46,7,46920,45772,44624,43476,42328,41180
531,115.45,-33.45,115.95,-33.95,47,7,166448,164515,162582,160649,158716,156783
532,115.45,-33.95,115.95,-34.45,48,7,218887,218011,217135,216260,215384,214508
533,115.45,-34.45,115.95,-34.95,49,7,22952,23048,23144,23240,23336,23432
534,115.45,-34.95,115.95,-35.45,50,7,0,0,0,0,0,0
535,115.45,-35.45,115.95,-35.95,51,7,0,0,0,0,0,0
536,115.45,-35.95,115.95,-36.45,52,7,0,0,0,0,0,0
537,115.45,-36.45,115.95,-36.95,53,7,0,0,0,0,0,0
538,115.45,-36.95,115.95,-37.45,54,7,0,0,0,0,0,0
539,115.45,-37.45,115.95,-37.95,55,7,0,0,0,0,0,0
540,115.45,-37.95,115.95,-38.45,56,7,0,0,0,0,0,0
541,115.45,-38.45,115.95,-38.95,57,7,0,0,0,0,0,0
542,115.45,-38.95,115.95,-39.45,58,7,0,0,0,0,0,0
543,115.45,-39.45,115.95,-39.95,59,7,0,0,0,0,0,0
544,115.45,-39.95,115.95,-40.45,60,7,0,0,0,0,0,0
545,115.45,-40.45,115.95,-40.95,61,7,0,0,0,0,0,0
546,115.45,-40.95,115.95,-41.45,62,7,0,0,0,0,0,0
547,115.45,-41.45,115.95,-41.95,63,7,0,0,0,0,0,0
548,115.45,-41.95,115.95,-42.45,64,7,0,0,0,0,0,0
549,115.45,-42.45,115.95,-42.95,65,7,0,0,0,0,0,0
550,115.45,-42.95,115.95,-43.45,66,7,0,0,0,0,0,0
551,115.45,-43.45,115.95,-43.95,67,7,0,0,0,0,0,0
552,115.45,-43.95,115.95,-44.45,68,7,,,,,,
553,115.95,-9.95,116.45,-10.45,0,8,0,0,0,0,0,0
554,115.95,-10.45,116.45,-10.95,1,8,0,0,0,0,0,0
555,115.95,-10.95,116.45,-11.45,2,8,0,0,0,0,0,0
556,115.95,-11.45,116.45,-11.95,3,8,0,0,0,0,0,0
557,115.95,-11.95,116.45,-12.45,4,8,0,0,0,0,0,0
558,115.95,-12.45,116.45,-12.95,5,8,0,0,0,0,0,0
559,115.95,-12.95,116.45,-13.45,6,8,0,0,0,0,0,0
560,115.95,-13.45,116.45,-13.95,7,8,0,0,0,0,0,0
561,115.95,-13.95,116.45,-14.45,8,8,0,0,0,0,0,0
562,115.95,-14.45,116.45,-14.95,9,8,0,0,0,0,0,0
563,115.95,-14.95,116.45,-15.45,10,8,0,0,0,0,0,0
564,115.95,-15.45,116.45,-15.95,11,8,0,0,0,0,0,0
565,115.95,-15.95,116.45,-16.45,12,8,0,0,0,0,0,0
566,115.95,-16.45,116.45,-16.95,13,8,0,0,0,0,0,0
567,115.95,-16.95,116.45,-17.45,14,8,0,0,0,0,0,0
568,115.95,-17.45,116.45,-17.95,15,8,0,0,0,0,0,0
569,115.95,-17.95,116.45,-18.45,16,8,0,0,0,0,0,0
570,115.95,-18.45,116.45,-18.95,17,8,0,0,0,0,0,0
571,115.95,-18.95,116.45,-19.45,18,8,0,0,0,0,0,0
572,115.95,-19.45,116.45,-19.95,19,8,0,0,0,0,0,0
573,115.95,-19.95,116.45,-20.45,20,8,0,0,0,0,0,0
574,115.95,-20.45,116.45,-20.95,21,8,480,582,684,786,888,990
575,115.95,-20.95,116.45,-21.45,22,8,240,266,293,319,346,372
576,115.95,-21.45,116.45,-21.95,23,8,2832,2828,2824,2819,2815,2811
577,115.95,-21.95,116.45,-22.45,24,8,10,10,10,10,10,10
578,115.95,-22.45,116.45,-22.95,25,8,38,38,38,38,38,38
579,115.95,-22.95,116.45,-23.45,26,8,0,0,0,0,0,0
580,115.95,-23.45,116.45,-23.95,27,8,864,874,883,893,902,912
581,115.95,-23.95,116.45,-24.45,28,8,1453,1454,1454,1455,1455,1456
582,115.95,-24.45,116.45,-24.95,29,8,1620,1620,1620,1620,1620,1620
583,115.95,-24.95,116.45,-25.45,30,8,1240,1240,1240,1240,1240,1240
584,115.95,-25.45,116.45,-25.95,31,8,1370,1385,1399,1414,1428,1443
585,115.95,-25.95,116.45,-26.45,32,8,2010,2013,2016,2019,2022,2025
586,115.95,-26.45,116.45,-26.95,33,8,1615,1615,1615,1616,1616,1616
587,115.95,-26.95,116.45,-27.45,34,8,1830,1830,1831,1831,1832,1832
588,115.95,-27.45,116.45,-27.95,35,8,1540,1541,1542,1543,1544,1545
589,115.95,-27.95,116.45,-28.45,36,8,290,291,292,292,293,294
590,115.95,-28.45,116.45,-28.95,37,8,2673,2696,2719,2743,2766,2789
591,115.95,-28.95,116.45,-29.45,38,8,6796,6838,6880,6923,6965,7007
592,115.95,-29.45,116.45,-29.95,39,8,2415,2370,2324,2279,2233,2188
593,115.95,-29.95,116.45,-30.45,40,8,5389,5227,5065,4903,4741,4579
594,115.95,-30.45,116.45,-30.95,41,8,17130,16187,15243,14300,13356,12413
595,115.95,-30.95,116.45,-31.45,42,8,88275,87177,86079,84982,83884,82786
596,115.95,-31.45,116.45,-31.95,43,8,134823,132584,130345,128105,125866,123627
597,115.95,-31.95,116.45,-32.45,44,8,212772,212358,211944,211531,211117,210703
598,115.95,-32.45,116.45,-32.95,45,8,226429,226383,226337,226291,226245,226199
599,115.95,-32.95,116.45,-33.45,46,8,228427,227121,225816,224510,223205,221899
600,115.95,-33.45,116.45,-33.95,47,8,175419,170915,166411,161906,157402,152898
601,115.95,-33.95,116.45,-34.45,48,8,182625,179704,176784,173863,170943,168022
602,115.95,-34.45,116.45,-34.95,49,8,172925,171817,170709,169601,168493,167385
603,115.95,-34.95,116.45,-35.45,50,8,56,56,56,56,56,56
604,115.95,-35.45,116.45,-35.95,51,8,0,0,0,0,0,0
605,115.95,-35.95,116.45,-36.45,52,8,0,0,0,0,0,0
606,115.95,-36.45,116.45,-36.95,53,8,0,0,0,0,0,0
607,115.95,-36.95,116.45,-37.45,54,8,0,0,0,0,0,0
608,115.95,-37.45,116.45,-37.95,55,8,0,0,0,0,0,0
609,115.95,-37.95,116.45,-38.45,56,8,0,0,0,0,0,0
610,115.95,-38.45,116.45,-38.95,57,8,0,0,0,0,0,0
611,115.95,-38.95,116.45,-39.45,58,8,0,0,0,0,0,0
612,115.95,-39.45,116.45,-39.95,59,8,0,0,0,0,0,0
613,115.95,-39.95,116.45,-40.45,60,8,0,0,0,0,0,0
614,115.95,-40.45,116.45,-40.95,61,8,0,0,0,0,0,0
615,115.95,-40.95,116.45,-41.45,62,8,0,0,0,0,0,0
616,115.95,-41.45,116.45,-41.95,63,8,0,0,0,0,0,0
617,115.95,-41.95,116.45,-42.45,64,8,0,0,0,0,0,0
618,115.95,-42.45,116.45,-42.95,65,8,0,0,0,0,0,0
619,115.95,-42.95,116.45,-43.45,66,8,0,0,0,0,0,0
620,115.95,-43.45,116.45,-43.95,67,8,0,0,0,0,0,0
621,115.95,-43.95,116.45,-44.45,68,8,,,,,,
622,116.45,-9.95,116.95,-10.45,0,9,0,0,0,0,0,0
623,116.45,-10.45,116.95,-10.95,1,9,0,0,0,0,0,0
624,116.45,-10.95,116.95,-11.45,2,9,0,0,0,0,0,0
625,116.45,-11.45,116.95,-11.95,3,9,0,0,0,0,0,0
626,116.45,-11.95,116.95,-12.45,4,9,0,0,0,0,0,0
627,116.45,-12.45,116.95,-12.95,5,9,0,0,0,0,0,0
628,116.45,-12.95,116.95,-13.45,6,9,0,0,0,0,0,0
629,116.45,-13.45,116.95,-13.95,7,9,0,0,0,0,0,0
630,116.45,-13.95,116.95,-14.45,8,9,0,0,0,0,0,0
631,116.45,-14.45,116.95,-14.95,9,9,0,0,0,0,0,0
632,116.45,-14.95,116.95,-15.45,10,9,0,0,0,0,0,0
633,116.45,-15.45,116.95,-15.95,11,9,0,0,0,0,0,0
634,116.45,-15.95,116.95,-16.45,12,9,0,0,0,0,0,0
635,116.45,-16.45,116.95,-16.95,13,9,0,0,0,0,0,0
636,116.45,-16.95,116.95,-17.45,14,9,0,0,0,0,0,0
637,116.45,-17.45,116.95,-17.95,15,9,0,0,0,0,0,0
638,116.45,-17.95,116.95,-18.45,16,9,0,0,0,0,0,0
639,116.45,-18.45,116.95,-18.95,17,9,0,0,0,0,0,0
640,116.45,-18.95,116.95,-19.45,18,9,0,0,0,0,0,0
641,116.45,-19.45,116.95,-19.95,19,9,0,0,0,0,0,0
642,116.45,-19.95,116.95,-20.45,20,9,1,3,5,8,10,12
643,116.45,-20.45,116.95,-20.95,21,9,765,1095,1425,1755,2085,2415
644,116.45,-20.95,116.95,-21.45,22,9,0,0,0,0,0,0
645,116.45,-21.45,116.95,-21.95,23,9,1200,1198,1196,1195,1193,1191
646,116.45,-21.95,116.95,-22.45,24,9,0,0,0,0,0,0
647,116.45,-22.45,116.95,-22.95,25,9,3,3,3,3,3,3
648,116.45,-22.95,116.95,-23.45,26,9,0,0,0,0,0,0
649,116.45,-23.45,116.95,-23.95,27,9,18,19,20,21,22,23
650,116.45,-23.95,116.95,-24.45,28,9,2869,2874,2879,2883,2888,2893
651,116.45,-24.45,116.95,-24.95,29,9,1003,1004,1005,1005,1006,1007
652,116.45,-24.95,116.95,-25.45,30,9,2275,2275,2275,2276,2276,2276
653,116.45,-25.45,116.95,-25.95,31,9,762,771,779,788,796,805
654,116.45,-25.95,116.95,-26.45,32,9,3381,3381,3381,3381,3381,3381
655,116.45,-26.45,116.95,-26.95,33,9,238,238,238,238,238,238
656,116.45,-26.95,116.95,-27.45,34,9,341,341,341,341,341,341
657,116.45,-27.45,116.95,-27.95,35,9,2850,2853,2855,2858,2860,2863
658,116.45,-27.95,116.95,-28.45,36,9,822,822,822,822,822,822
659,116.45,-28.45,116.95,-28.95,37,9,390,477,564,650,737,824
660,116.45,-28.95,116.95,-29.45,38,9,3602,3626,3650,3675,3699,3723
661,116.45,-29.45,116.95,-29.95,39,9,18256,18252,18249,18245,18242,18238
662,116.45,-29.95,116.95,-30.45,40,9,2041,2018,1994,1971,1947,1924
663,116.45,-30.45,116.95,-30.95,41,9,1654,1621,1588,1554,1521,1488
664,116.45,-30.95,116.95,-31.45,42,9,4718,4642,4567,4491,4416,4340
665,116.45,-31.45,116.95,-31.95,43,9,33079,32854,32630,32405,32181,31956
666,116.45,-31.95,116.95,-32.45,44,9,92326,92047,91769,91490,91212,90933
667,116.45,-32.45,116.95,-32.95,45,9,95860,95241,94621,94002,93382,92763
668,116.45,-32.95,116.95,-33.45,46,9,79158,78402,77645,76889,76132,75376
669,116.45,-33.45,116.95,-33.95,47,9,62810,61134,59458,57782,56106,54430
670,116.45,-33.95,116.95,-34.45,48,9,170825,166820,162815,158810,154805,150800
671,116.45,-34.45,116.95,-34.95,49,9,229986,229067,228149,227230,226312,225393
672,116.45,-34.95,116.95,-35.45,50,9,24362,24250,24139,24027,23916,23804
673,116.45,-35.45,116.95,-35.95,51,9,0,0,0,0,0,0
674,116.45,-35.95,116.95,-36.45,52,9,0,0,0,0,0,0
675,116.45,-36.45,116.95,-36.95,53,9,0,0,0,0,0,0
676,116.45,-36.95,116.95,-37.45,54,9,0,0,0,0,0,0
677,116.45,-37.45,116.95,-37.95,55,9,0,0,0,0,0,0
678,116.45,-37.95,116.95,-38.45,56,9,0,0,0,0,0,0
679,116.45,-38.45,116.95,-38.95,57,9,0,0,0,0,0,0
680,116.45,-38.95,116.95,-39.45,58,9,0,0,0,0,0,0
681,116.45,-39.45,116.95,-39.95,59,9,0,0,0,0,0,0
682,116.45,-39.95,116.95,-40.45,60,9,0,0,0,0,0,0
683,116.45,-40.45,116.95,-40.95,61,9,0,0,0,0,0,0
684,116.45,-40.95,116.95,-41.45,62,9,0,0,0,0,0,0
685,116.45,-41.45,116.95,-41.95,63,9,0,0,0,0,0,0
686,116.45,-41.95,116.95,-42.45,64,9,0,0,0,0,0,0
687,116.45,-42.45,116.95,-42.95,65,9,0,0,0,0,0,0
688,116.45,-42.95,116.95,-43.45,66,9,0,0,0,0,0,0
689,116.45,-43.45,116.95,-43.95,67,9,0,0,0,0,0,0
690,116.45,-43.95,116.95,-44.45,68,9,,,,,,
691,116.95,-9.95,117.45,-10.45,0,10,0,0,0,0,0,0
692,116.95,-10.45,117.45,-10.95,1,10,0,0,0,0,0,0
693,116.95,-10.95,117.45,-11.45,2,10,0,0,0,0,0,0
694,116.95,-11.45,117.45,-11.95,3,10,0,0,0,0,0,0
695,116.95,-11.95,117.45,-12.45,4,10,0,0,0,0,0,0
696,116.95,-12.45,117.45,-12.95,5,10,0,0,0,0,0,0
697,116.95,-12.95,117.45,-13.45,6,10,0,0,0,0,0,0
698,116.95,-13.45,117.45,-13.95,7,10,0,0,0,0,0,0
699,116.95,-13.95,117.45,-14.45,8,10,0,0,0,0,0,0
700,116.95,-14.45,117.45,-14.95,9,10,0,0,0,0,0,0
701,116.95,-14.95,117.45,-15.45,10,10,0,0,0,0,0,0
702,116.95,-15.45,117.45,-15.95,11,10,0,0,0,0,0,0
703,116.95,-15.95,117.45,-16.45,12,10,0,0,0,0,0,0
704,116.95,-16.45,117.45,-16.95,13,10,0,0,0,0,0,0
705,116.95,-16.95,117.45,-17.45,14,10,0,0,0,0,0,0
706,116.95,-17.45,117.45,-17.95,15,10,0,0,0,0,0,0
707,116.95,-17.95,117.45,-18.45,16,10,0,0,0,0,0,0
708,116.95,-18.45,117.45,-18.95,17,10,0,0,0,0,0,0
709,116.95,-18.95,117.45,-19.45,18,10,0,0,0,0,0,0
710,116.95,-19.45,117.45,-19.95,19,10,0,0,0,0,0,0
711,116.95,-19.95,117.45,-20.45,20,10,0,0,0,0,0,0
712,116.95,-20.45,117.45,-20.95,21,10,663,915,1168,1420,1673,1925
713,116.95,-20.95,117.45,-21.45,22,10,72,72,72,72,72,72
714,116.95,-21.45,117.45,-21.95,23,10,1921,1940,1959,1978,1997,2016
715,116.95,-21.95,117.45,-22.45,24,10,0,0,0,0,0,0
716,116.95,-22.45,117.45,-22.95,25,10,17,17,17,17,17,17
717,116.95,-22.95,117.45,-23.45,26,10,0,0,0,0,0,0
718,116.95,-23.45,117.45,-23.95,27,10,77,77,77,77,77,77
719,116.95,-23.95,117.45,-24.45,28,10,3340,3347,3354,3361,3368,3375
720,116.95,-24.45,117.45,-24.95,29,10,2039,2042,2045,2048,2051,2054
721,116.95,-24.95,117.45,-25.45,30,10,1089,1101,1113,1126,1138,1150
722,116.95,-25.45,117.45,-25.95,31,10,1396,1399,1401,1404,1406,1409
723,116.95,-25.95,117.45,-26.45,32,10,2372,2372,2372,2373,2373,2373
724,116.95,-26.45,117.45,-26.95,33,10,1606,1606,1606,1606,1606,1606
725,116.95,-26.95,117.45,-27.45,34,10,2471,2471,2471,2471,2471,2471
726,116.95,-27.45,117.45,-27.95,35,10,6660,6674,6688,6703,6717,6731
727,116.95,-27.95,117.45,-28.45,36,10,790,790,790,790,790,790
728,116.95,-28.45,117.45,-28.95,37,10,697,700,703,706,709,712
729,116.95,-28.95,117.45,-29.45,38,10,16138,16216,16295,16373,16452,16530
730,116.95,-29.45,117.45,-29.95,39,10,70058,70133,70208,70283,70358,70433
731,116.95,-29.95,117.45,-30.45,40,10,1180,1172,1164,1155,1147,1139
732,116.95,-30.45,117.45,-30.95,41,10,753,744,736,727,719,710
733,116.95,-30.95,117.45,-31.45,42,10,2042,1971,1900,1828,1757,1686
734,116.95,-31.45,117.45,-31.95,43,10,4042,3969,3896,3823,3750,3677
735,116.95,-31.95,117.45,-32.45,44,10,11463,11070,10676,10283,9889,9496
736,116.95,-32.45,117.45,-32.95,45,10,30630,30430,30230,30031,29831,29631
737,116.95,-32.95,117.45,-33.45,46,10,17376,17167,16958,16749,16540,16331
738,116.95,-33.45,117.45,-33.95,47,10,20236,19574,18913,18251,17590,16928
739,116.95,-33.95,117.45,-34.45,48,10,59555,56519,53482,50446,47409,44373
740,116.95,-34.45,117.45,-34.95,49,10,195674,192564,189454,186345,183235,180125
741,116.95,-34.95,117.45,-35.45,50,10,11062,10827,10592,10356,10121,9886
742,116.95,-35.45,117.45,-35.95,51,10,0,0,0,0,0,0
743,116.95,-35.95,117.45,-36.45,52,10,0,0,0,0,0,0
744,116.95,-36.45,117.45,-36.95,53,10,0,0,0,0,0,0
745,116.95,-36.95,117.45,-37.45,54,10,0,0,0,0,0,0
746,116.95,-37.45,117.45,-37.95,55,10,0,0,0,0,0,0
747,116.95,-37.95,117.45,-38.45,56,10,0,0,0,0,0,0
748,116.95,-38.45,117.45,-38.95,57,10,0,0,0,0,0,0
749,116.95,-38.95,117.45,-39.45,58,10,0,0,0,0,0,0
750,116.95,-39.45,117.45,-39.95,59,10,0,0,0,0,0,0
751,116.95,-39.95,117.45,-40.45,60,10,0,0,0,0,0,0
752,116.95,-40.45,117.45,-40.95,61,10,0,0,0,0,0,0
753,116.95,-40.95,117.45,-41.45,62,10,0,0,0,0,0,0
754,116.95,-41.45,117.45,-41.95,63,10,0,0,0,0,0,0
755,116.95,-41.95,117.45,-42.45,64,10,0,0,0,0,0,0
756,116.95,-42.45,117.45,-42.95,65,10,0,0,0,0,0,0
757,116.95,-42.95,117.45,-43.45,66,10,0,0,0,0,0,0
758,116.95,-43.45,117.45,-43.95,67,10,0,0,0,0,0,0
759,116.95,-43.95,117.45,-44.45,68,10,,,,,,
760,117.45,-9.95,117.95,-10.45,0,11,0,0,0,0,0,0
761,117.45,-10.45,117.95,-10.95,1,11,0,0,0,0,0,0
762,117.45,-10.95,117.95,-11.45,2,11,0,0,0,0,0,0
763,117.45,-11.45,117.95,-11.95,3,11,0,0,0,0,0,0
764,117.45,-11.95,117.95,-12.45,4,11,0,0,0,0,0,0
765,117.45,-12.45,117.95,-12.95,5,11,0,0,0,0,0,0
766,117.45,-12.95,117.95,-13.45,6,11,0,0,0,0,0,0
767,117.45,-13.45,117.95,-13.95,7,11,0,0,0,0,0,0
768,117.45,-13.95,117.95,-14.45,8,11,0,0,0,0,0,0
769,117.45,-14.45,117.95,-14.95,9,11,0,0,0,0,0,0
770,117.45,-14.95,117.95,-15.45,10,11,0,0,0,0,0,0
771,117.45,-15.45,117.95,-15.95,11,11,0,0,0,0,0,0
772,117.45,-15.95,117.95,-16.45,12,11,0,0,0,0,0,0
773,117.45,-16.45,117.95,-16.95,13,11,0,0,0,0,0,0
774,117.45,-16.95,117.95,-17.45,14,11,0,0,0,0,0,0
775,117.45,-17.45,117.95,-17.95,15,11,0,0,0,0,0,0
776,117.45,-17.95,117.95,-18.45,16,11,0,0,0,0,0,0
777,117.45,-18.45,117.95,-18.95,17,11,0,0,0,0,0,0
778,117.45,-18.95,117.95,-19.45,18,11,0,0,0,0,0,0
779,117.45,-19.45,117.95,-19.95,19,11,0,0,0,0,0,0
