Site,Dist,Site name,Start,End,Lat,Lon,Source,STA,Height (m),Bar_ht,WMO
068221,68,TERARA (SHOALHAVEN RIVER),1984,..,-34.8708,150.6333,.....,NS,3,..,..
068222,68,WANDANDIAN POST OFFICE,1985,2006,-35.087,150.5135,GPS,NS,10,..,..
068223,68,WOMBARRA (REEF AVE),1971,2013,-34.2785,150.9554,GPS,NS,10,..,..
068224,68,ROBERTSON (THE PIE SHOP),1985,..,-34.5858,150.6264,GPS,NS,735,..,..
068225,68,CAMDEN (CAMTRAC),1986,2000,-34.04,150.6983,.....,NS,88,..,..
068226,68,ROYAL NATIONAL PARK (GARRAWARRA F,1985,1997,-34.1828,151.0383,.....,NS,220,..,..
068227,68,AMBARVALE CLENNAM AVE,1988,2001,-34.0867,150.7917,.....,NS,120,..,..
068228,68,BELLAMBI AWS,1988,..,-34.3692,150.9291,Unkno,NS,10,..,94749
068229,68,BENDALONG STP,1939,..,-35.2439,150.5097,GPS,NS,32,..,..
068230,68,CAMPBELLTOWN U.W.S.,1992,1994,-34.0697,150.7878,.....,NS,90,..,..
068231,68,RUSE (DENISON STREET),1992,2011,-34.063,150.8489,GPS,NS,118,..,..
068232,68,TOLWONG (FOSSICKERS FLAT (SHOALHA,1991,..,-34.8217,150.1817,.....,NS,100,..,..
068233,68,GRASSY GULLY (SHOALHAVEN RIVER),1991,..,-34.845,150.432,.....,NS,30,..,..
068234,68,APPIN (WILTON ROAD),2009,2010,-34.2206,150.7685,GPS,NS,240,..,..
068235,68,CAMDEN IPS,2013,..,-34.0553,150.6731,GPS,NS,..,..,..
068236,68,NOWRA RAN AIR STATION (NORTH ANEM,2013,..,-34.9369,150.5479,GPS,NS,115,..,99745
068237,68,KEMBLA GRANGE RACECOURSE,1994,2004,-34.4724,150.8178,GPS,NS,7,..,..
068238,68,UPPER KANGAROO VALLEY (NELLSVILLE,1992,2003,-34.6879,150.6027,GPS,NS,100,..,..
068239,68,MOSS VALE AWS,2001,..,-34.5253,150.4217,GPS,NS,678.4,679,94746
068240,68,WINDANG KRUGER AVE,1995,2001,-34.525,150.8714,GPS,NS,5,..,..
068241,68,ALBION PARK (SHELLHARBOUR AIRPORT,1999,..,-34.5639,150.7924,.....,NS,8,8.5,95748
068242,68,KIAMA (BOMBO HEADLAND),2001,..,-34.6532,150.8609,GPS,NS,15.5,..,95749
068243,68,BURRAWANG (SPURFIELD),1961,..,-34.5776,150.5118,GPS,NS,685,..,..
068244,68,PYREE (LE WARNETRE),2001,2017,-34.9073,150.6841,GPS,NS,5,..,..
068245,68,CALLALA TREATMENT PLANT,2001,2022,-34.9528,150.702,GPS,NS,25,..,..
068246,68,BLACKBUTT (TAMMAR PLACE),2002,..,-34.5707,150.8383,GPS,NS,62,..,..
068247,68,BEAUMONT (THE CEDARS),1993,..,-34.768,150.5622,GPS,NS,250,..,..
068248,68,FITZROY FALLS (RED HILLS),2002,..,-34.6625,150.4333,MAP 1,NS,719.3,..,..
068249,68,TOUGA,2002,..,-34.9636,150.0967,MAP 1,NS,533.4,..,..
068250,68,CAMDEN VALLEY (GOLF RESORT),2006,2012,-34.0161,150.7673,.....,NS,106,..,..
068251,68,CALLALA BAY (DONOVAN CLOSE),1997,2014,-34.9914,150.7239,GPS,NS,10,..,..
068252,68,KIAMA (BRIGHTON ST),2003,..,-34.6708,150.8497,GPS,NS,62,..,..
068253,68,PORT KEMBLA NTC AWS,1990,..,-34.4734,150.9118,MAP 1,NS,0,1.3,95745
068254,68,MOUNT ANNAN (AUSTRALIAN BOTANIC G,2002,..,-34.0673,150.7678,GPS,NS,134,..,..
068255,68,BOWRAL (ORCHARD ST),2000,..,-34.4875,150.4014,MAP 1,NS,720,..,..
068256,68,NOWRA (SHOALHAVEN CITY COUNCIL EN,2007,..,-34.8667,150.6001,.....,NS,..,..,..
068257,68,CAMPBELLTOWN (MOUNT ANNAN),2006,..,-34.0615,150.7735,GPS,NS,112,..,94757
068258,68,NOWRA RAN AIR STATION (WEST ANEMO,2013,..,-34.9497,150.5296,GPS,NS,115,..,99747
068259,68,NOWRA RAN AIR STATION (EAST ANEMO,2013,..,-34.9508,150.5444,GPS,NS,105,..,99744
068260,68,NOWRA RAN AIR STATION (PTS ANEMOM,2013,..,-34.9606,150.5249,GPS,NS,125,..,99746
068262,68,HIGH RANGE AWS (WANGANDERRY),2014,..,-34.3335,150.267,GPS,NS,813.6,814.2,99742
068263,68,HOLSWORTHY DEFENCE AWS,2017,..,-34.081,150.9009,GPS,NS,165,..,95684
068264,68,JERVIS BAY NSW (JERVIS BAY AIRFIE,2018,..,-35.1439,150.6973,Unkno,NS,57.2,57.7,94751
069000,69,ARALUEN POST OFFICE,1891,1970,-35.65,149.8167,.....,NS,160,..,..
069001,69,BATEMANS BAY POST OFFICE,1895,1996,-35.7086,150.1769,.....,NS,3,..,..
069002,69,BEGA (NEWTOWN ROAD),1879,..,-36.6883,149.838,GPS,NS,50,..,..
069003,69,BEMBOKA POST OFFICE,1889,..,-36.6277,149.5706,GPS,NS,215,..,..
069004,69,BENANDRA STATE FOREST,1936,1959,-35.6,150.2,.....,NS,..,..,..
069005,69,BERMAGUI SOUTH (YOUNG STREET),1924,2016,-36.4269,150.0787,GPS,NS,15,..,..
069006,69,BETTOWYND (BELLARINGAH),1896,..,-35.6972,149.7914,DEM 9,NS,165,..,..
069007,69,BODALLA STATE FOREST,1936,1961,-36.15,150.1,.....,NS,12.2,..,..
069008,68,YATTEYATTAH (POINTER ROAD),1998,2018,-35.2677,150.4068,GPS,NS,78,..,..
069009,69,BOYD EAST STATE FOREST,1938,1946,-37.1,149.9,.....,NS,..,..,..
069010,69,BRAIDWOOD (MONKITTEE STREET),1887,..,-35.4489,149.799,GPS,NS,643,..,..
069011,69,WYNDHAM (NYUMBANI),2000,2010,-36.9463,149.6696,GPS,NS,260,..,..
069012,69,BURRAGATE POST OFFICE,1900,1974,-37.0167,149.6167,.....,NS,160,..,..
069013,69,CANDELO POST OFFICE,1887,..,-36.7677,149.6951,GPS,NS,109,..,..
069014,69,COBARGO POST OFFICE,1887,..,-36.388,149.8881,MAP 1,NS,85,..,..
069015,69,EDEN (MARINE RESCUE EDEN),1869,..,-37.075,149.914,GPS,NS,22,..,..
069016,69,MILTON (SARAH CLAYDON VILLAGE),1876,2021,-35.3166,150.4432,GPS,NS,81,..,..
069017,69,MONTAGUE ISLAND LIGHTHOUSE,1949,..,-36.2519,150.2275,GPS,NS,52,53.8,94939
069018,69,MORUYA HEADS PILOT STATION,1875,..,-35.9093,150.1532,GPS,NS,17,16.8,94937
